State,Caste,subcastes,source
Punjab,Kurmi,['Kurmi'],gov
Punjab,Nar,['Nar'],gov
Punjab,Rehar,"['Rehar', 'Rahara', 'Re']",gov
Punjab,Ghirath,"['Ghirath', 'Chang', 'Bahti']",gov
Punjab,Kahar,"['Kahar', 'Jhindwar', 'Jhinwar Dhinwar', 'Dhiwar']",gov
Punjab,Ghasi,"['Ghasi', 'Ghasiara', 'Ghosi']",gov
Punjab,Bagria,"['Bagria', 'Bagaria']",gov
Punjab,Riaigar,['Riaigar'],gov
Punjab,Julaha,['Julaha'],gov
Punjab,Labana,"['Labana', 'Lavana']",gov
Punjab,Gorkha,['Gorkha'],gov
Punjab,Kumhar,"['Kumhar', 'Ghumiar', 'Prajapati', 'Parjapatra']",gov
Punjab,Nai,"['Nai', 'Sain', 'Nai']",gov
Punjab,Dhobi,['Dhobi'],gov
Punjab,Kamboj,['Kamboj'],gov
Punjab,Barwar,['Barwar'],gov
Punjab,Barai,"['Barai', 'Tamboli']",gov
Punjab,Baragi,"['Baragi', 'Bairagi']",gov
Punjab,Battera,['Battera'],gov
Punjab,Bharbhunja,"['Bharbhunja', 'Bharbhuja']",gov
Punjab,Bhat Bhatra Darpi Ramiya,['Bhat Bhatra Darpi Ramiya'],gov
Punjab,Bhuhalia,"['Bhuhalia', 'Lohar']",gov
Punjab,Chahang,['Chahang'],gov
Punjab,Chimba,"['Chimba', 'Chimbe', 'Chippi', 'Chhippi', 'Chimpa Darzi Tonk']",gov
Punjab,Dakaut,['Dakaut'],gov
Punjab,Dhimar,"['Dhimar', 'Mallah', 'Kashyap', 'Rajput']",gov
Punjab,Faquir,['Faquir'],gov
Punjab,Dhosali,"['Dhosali', 'Dosali']",gov
Punjab,Gawala,"['Gawala', 'Gowala']",gov
Punjab,Gaddaria,['Gaddaria'],gov
Punjab,Jhangra Brahman,"['Jhangra Brahman', 'Khati', 'Lohar', 'Saifi', 'Ramgarhia', 'Turkhan', 'Dhiman']",gov
Punjab,Hajjam,"['Hajjam', 'Nai']",gov
Punjab,Jogi Nath,['Jogi Nath'],gov
Punjab,Rechband,['Rechband'],gov
Punjab,Kangohra,['Kangohra'],gov
Punjab,Kucha Band,['Kucha Band'],gov
Punjab,Thathora,"['Thathora', 'Tampora']",gov
Punjab,Lakhera,"['Lakhera', 'Manihar']",gov
Punjab,Vanzara,['Vanzara'],gov
Punjab,Madari,['Madari'],gov
Punjab,Mochi,['Mochi'],gov
Punjab,Mirasi,['Mirasi'],gov
Punjab,Noongar,['Noongar'],gov
Punjab,Nalband,['Nalband'],gov
Punjab,Shorgir,['Shorgir'],gov
Punjab,Pinja,"['Pinja', 'Penja']",gov
Punjab,Soi,['Soi'],gov
Punjab,Singhikant,"['Singhikant', 'Singhiwala']",gov
Punjab,Teli,['Teli'],gov
Punjab,Dhaula,"['Dhaula', 'Soni', 'Sunar', 'Swarnkar']",gov
Punjab,Gujjar,['Gujjar'],gov
Punjab,Christian,['Christian'],gov
Punjab,Arain,['Arain'],gov
Punjab,Bhar,"['Bhar', 'Rajbhar']",gov
Punjab,Rahbari,['Rahbari'],gov
Punjab,Saini,['Saini'],gov
Punjab,Kachhi,"['Kachhi', 'Kachhi Shakya', 'Kachhi Maurya', 'Kachhi Kushwaha']",gov
Rajasthan,Ahir,['Ahir'],gov
Rajasthan,Badwa,"['Badwa', 'Bhat', 'Rao Jachak', 'Jaga']",gov
Rajasthan,Badhai,"['Badhai', 'Jangid', 'Khati', 'Kharadi', 'Suthar', 'Tarkhan.']",gov
Rajasthan,Bagaria,['Bagaria'],gov
Rajasthan,Banjara,"['Banjara', 'Baladia', 'Labana']",gov
Rajasthan,Bharbhuja,['Bharbhuja'],gov
Rajasthan,Charan,['Charan'],gov
Rajasthan,Chhippa,"['Chhippa', 'Nama', 'Bhavsar']",gov
Rajasthan,Dakaut,"['Dakaut', 'Deshantri', 'Rangasami']",gov
Rajasthan,Damami,"['Damami', 'Nagarchi']",gov
Rajasthan,Daroga,"['Daroga', 'Daroga-Rajot', 'Ravana-Rajput', 'Hazuri', 'Wazir']",gov
Rajasthan,Darzi,['Darzi'],gov
Rajasthan,Dhakad,['Dhakad'],gov
Rajasthan,Dhivar,"['Dhivar', 'Kahar', 'Bhoi', 'Sagarvanshi-Mali', 'Keer', 'Mallah', 'Mehra', 'Nishad', 'Bhisti']",gov
Rajasthan,Gadaria,"['Gadaria', 'Ghoshi', 'Gaddi', 'Gayri']",gov
Rajasthan,Gadia-Lohar,"['Gadia-Lohar', 'Gadola']",gov
Rajasthan,Ghanchi,['Ghanchi'],gov
Rajasthan,Giri Gosain,['Giri Gosain'],gov
Rajasthan,Gujar,"['Gujar', 'Gurjar']",gov
Rajasthan,Hela,['Hela'],gov
Rajasthan,Janwa,"['Janwa', 'Sirvi']",gov
Rajasthan,Jogi,"['Jogi', 'Nath']",gov
Rajasthan,Julaha,['Julaha'],gov
Rajasthan,Kachhi,"['Kachhi', 'Kachhi Kushwaha', 'Kachhi-Shakya']",gov
Rajasthan,Kalal,['Kalal'],gov
Rajasthan,Kanbi,['Kanbi'],gov
Rajasthan,Kandera,"['Kandera', 'Pinjara', 'Mansoori']",gov
Rajasthan,Kharol,['Kharol'],gov
Rajasthan,Kirar,['Kirar'],gov
Rajasthan,Kumhar Kumawat,['Kumhar Kumawat'],gov
Rajasthan,Lakhera,"['Lakhera', 'Manihar']",gov
Rajasthan,Lodhi,['Lodhi'],gov
Rajasthan,Lohar,"['Lohar', 'Panchal']",gov
Rajasthan,Maha-Brahman,['Maha-Brahman'],gov
Rajasthan,Mali Saini,"['Mali Saini', 'Bagwan', 'Rayee', 'Rayeen', 'Kunjra']",gov
Rajasthan,Mer,['Mer'],gov
Rajasthan,Mirasi,"['Mirasi', 'Dhadi']",gov
Rajasthan,Mogia,['Mogia'],gov
Rajasthan,Nai,"['Nai', 'Sain', 'Baid Nai']",gov
Rajasthan,Nyaria,['Nyaria'],gov
Rajasthan,Odd,['Odd'],gov
Rajasthan,Patwa,['Patwa'],gov
Rajasthan,Raika,"['Raika', 'Rebari']",gov
Rajasthan,Rawat,['Rawat'],gov
Rajasthan,Sad,"['Sad', 'Swami']",gov
Rajasthan,Satiya-Sindhi,['Satiya-Sindhi'],gov
Rajasthan,Sikligar,['Sikligar'],gov
Rajasthan,Sirkiwal,['Sirkiwal'],gov
Rajasthan,Swarnakar,"['Swarnakar', 'Sunar', 'Soni']",gov
Rajasthan,Tamoli,['Tamoli'],gov
Rajasthan,Teli,['Teli'],gov
Rajasthan,Thathera,"['Thathera', 'Kansara', 'Bharawa']",gov
Rajasthan,Sakka-Bhishti,"['Sakka-Bhishti', 'Saqqa-Bhishti', 'Bhishti-Abbasi']",gov
Rajasthan,Mochi,['Mochi'],gov
Rajasthan,Dhobi,['Dhobi'],gov
Rajasthan,Rangrez,"['Rangrez', 'Nilgar']",gov
Rajasthan,Chungar,['Chungar'],gov
Rajasthan,Jat,['Jat'],gov
Rajasthan,Bari,['Bari'],gov
Rajasthan,Faqir,"['Faqir', 'Faquir']",gov
Rajasthan,Kasai,['Kasai'],gov
Rajasthan,Silawat,['Silawat'],gov
Rajasthan,Kalbi,['Kalbi'],gov
Rajasthan,Bhatiara,['Bhatiara'],gov
Rajasthan,Rai-Sikh,['Rai-Sikh'],gov
Rajasthan,Mev,['Mev'],gov
Rajasthan,Sindhi Musalman,['Sindhi Musalman'],gov
Rajasthan,Deshwali,['Deshwali'],gov
Sikkim,Bhujel,['Bhujel'],gov
Sikkim,Gurung,['Gurung'],gov
Sikkim,Manger,['Manger'],gov
Sikkim,Rai,['Rai'],gov
Sikkim,Sunuwar,['Sunuwar'],gov
Sikkim,Sanyasi,['Sanyasi'],gov
Sikkim,Thami,['Thami'],gov
Sikkim,Jogi,['Jogi'],gov
Tamil Nadu,Agamudayar,"['Agamudayar', 'Thozhu', 'Thuluva Vellala']",gov
Tamil Nadu,Alwar,"['Alwar', 'Azhavar', 'Alavar']",gov
Tamil Nadu,Ambalakarar,"['Ambalakarar', 'Ambalakaran']",gov
Tamil Nadu,Andi pandaram,['Andi pandaram'],gov
Tamil Nadu,Arayar,"['Arayar', 'Arayan', 'Nulayar']",gov
Tamil Nadu,Archakari Vellala,['Archakari Vellala'],gov
Tamil Nadu,Aryavathi,['Aryavathi'],gov
Tamil Nadu,Attur,"['Attur', 'Kilnad', 'Koravar']",gov
Tamil Nadu,Badagar,['Badagar'],gov
Tamil Nadu,Bestha,"['Bestha', 'Siviar']",gov
Tamil Nadu,Bhatraju,['Bhatraju'],gov
Tamil Nadu,Billava,['Billava'],gov
Tamil Nadu,Bondil,['Bondil'],gov
Tamil Nadu,Boyar,['Boyar'],gov
Tamil Nadu,Oddar,['Oddar'],gov
Tamil Nadu,Chakkala,['Chakkala'],gov
Tamil Nadu,Changayampudi Koravar,['Changayampudi Koravar'],gov
Tamil Nadu,Chavalakarar,['Chavalakarar'],gov
Tamil Nadu,Chettu,"['Chettu', 'Chetty']",gov
Tamil Nadu,C.K. Koravar,['C.K. Koravar'],gov
Tamil Nadu,Christian,['Christian'],gov
Tamil Nadu,Dabi Koravar,['Dabi Koravar'],gov
Tamil Nadu,Dasari,['Dasari'],gov
Tamil Nadu,Dekkani Muslim,['Dekkani Muslim'],gov
Tamil Nadu,Devangar,"['Devangar', 'Sedar']",gov
Tamil Nadu,Dobba Koravar,['Dobba Koravar'],gov
Tamil Nadu,Dommara,['Dommara'],gov
Tamil Nadu,Donga Ur. Koracha,['Donga Ur. Koracha'],gov
Tamil Nadu,Dudekula,['Dudekula'],gov
Tamil Nadu,Enadi,['Enadi'],gov
Tamil Nadu,Eravallar,['Eravallar'],gov
Tamil Nadu,Ezhavathy,['Ezhavathy'],gov
Tamil Nadu,Ezhuthachar,['Ezhuthachar'],gov
Tamil Nadu,Ezhuva,['Ezhuva'],gov
Tamil Nadu,Gandarvakottai Koravar,['Gandarvakottai Koravar'],gov
Tamil Nadu,Ganagavar,['Ganagavar'],gov
Tamil Nadu,Gavara,"['Gavara', 'Gavarai', 'Vadugar']",gov
Tamil Nadu,Gounder,['Gounder'],gov
Tamil Nadu,Gowda,['Gowda'],gov
Tamil Nadu,Hegde,['Hegde'],gov
Tamil Nadu,Idiga,['Idiga'],gov
Tamil Nadu,Illathu Pillaimar,"['Illathu Pillaimar', 'Illuvar', 'Ezhuvar', 'Illathar']",gov
Tamil Nadu,Inji Koravar,['Inji Koravar'],gov
Tamil Nadu,Isaivellalar,['Isaivellalar'],gov
Tamil Nadu,Jambuvanodai,['Jambuvanodai'],gov
Tamil Nadu,Jangam,['Jangam'],gov
Tamil Nadu,Jhetty,['Jhetty'],gov
Tamil Nadu,Jogi,['Jogi'],gov
Tamil Nadu,Kabbera,['Kabbera'],gov
Tamil Nadu,Kaikolan,"['Kaikolan', 'Kaikolar', 'Sengunthar']",gov
Tamil Nadu,Kaladi,['Kaladi'],gov
Tamil Nadu,Kala Koravar,['Kala Koravar'],gov
Tamil Nadu,Kalari Kurup including Kalari Panieker,['Kalari Kurup including Kalari Panieker'],gov
Tamil Nadu,Kalingi,['Kalingi'],gov
Tamil Nadu,Kalinji Dabikoravar,['Kalinji Dabikoravar'],gov
Tamil Nadu,Kallar,['Kallar'],gov
Tamil Nadu,Kalveli Gounder,['Kalveli Gounder'],gov
Tamil Nadu,Kambar,['Kambar'],gov
Tamil Nadu,Kammalar,"['Kammalar', 'Viswakarma', 'Viswakammala']",gov
Tamil Nadu,Kani,"['Kani', 'Kanisu Kaniyar Panikkar']",gov
Tamil Nadu,Kannada Saineegar,"['Kannada Saineegar', 'Kannadiyar', 'Dasapalanjika']",gov
Tamil Nadu,Karuneegar,['Karuneegar'],gov
Tamil Nadu,Katesar Pattamkatti,['Katesar Pattamkatti'],gov
Tamil Nadu,Kavuthiyar,['Kavuthiyar'],gov
Tamil Nadu,Kepmari,['Kepmari'],gov
Tamil Nadu,Kerala Mudali,['Kerala Mudali'],gov
Tamil Nadu,Kharvi,['Kharvi'],gov
Tamil Nadu,Khatri,['Khatri'],gov
Tamil Nadu,Kongu Chettiar,['Kongu Chettiar'],gov
Tamil Nadu,Kongu Vellalar (including Vellala Gounder Nattu Gounder,"['Kongu Vellalar (including Vellala Gounder Nattu Gounder', 'Narambukkatti Gounder', 'Tirumudi Vellalar', 'Thondu Vellalar', 'Pala Gounder', 'Poosari Gounder', 'Anuppa Vellala Gounder', 'Padaithalai Gounder', 'Chendalai Gounder', 'Pavalankatti Vellala Gounder', 'Pala Vellala Gounder', 'Sanku Vellala Gounder', 'Rathinagiri Gounder']",gov
Tamil Nadu,Koppala Velama,['Koppala Velama'],gov
Tamil Nadu,Koracha,['Koracha'],gov
Tamil Nadu,Koravar,['Koravar'],gov
Tamil Nadu,Koteyar,['Koteyar'],gov
Tamil Nadu,Krishnanvaka,['Krishnanvaka'],gov
Tamil Nadu,Kudumbi,['Kudumbi'],gov
Tamil Nadu,Kulala,['Kulala'],gov
Tamil Nadu,Kunchidigar,['Kunchidigar'],gov
Tamil Nadu,Kunnuvar Mannadi,['Kunnuvar Mannadi'],gov
Tamil Nadu,Kurhini Chetty,['Kurhini Chetty'],gov
Tamil Nadu,Kurumba,"['Kurumba', 'Kurumba Gounder']",gov
Tamil Nadu,Labbai,"['Labbai', 'Rowthar', 'Marakayar']",gov
Tamil Nadu,Lambadi,['Lambadi'],gov
Tamil Nadu,Latin Catholic,['Latin Catholic'],gov
Tamil Nadu,Jangama,['Jangama'],gov
Tamil Nadu,Mahratta,['Mahratta'],gov
Tamil Nadu,Mahendra,"['Mahendra', 'Medara']",gov
Tamil Nadu,Malayan,"['Malayan', 'Malayar']",gov
Tamil Nadu,Male,['Male'],gov
Tamil Nadu,Maujagar,['Maujagar'],gov
Tamil Nadu,Mapilla,['Mapilla'],gov
Tamil Nadu,Maravar,['Maravar'],gov
Tamil Nadu,Maruthuvar,"['Maruthuvar', 'Navithar', 'Mangala', 'Velakkattalavar', 'Velakkattalanair', 'Pronopakari']",gov
Tamil Nadu,Meenavar,"['Meenavar', 'Parvatharajakulam', 'Pattanavar', 'Sembadavar']",gov
Tamil Nadu,Monda Koravar,['Monda Koravar'],gov
Tamil Nadu,Mooppan,['Mooppan'],gov
Tamil Nadu,Moundadan Chetty,['Moundadan Chetty'],gov
Tamil Nadu,Mukkuvan,"['Mukkuvan', 'Mukkuvar', 'Mukayar including converts to Christianity)']",gov
Tamil Nadu,Muthuraja Muthuracha Muttiriyar Muthiriyar Mutharaiyar,['Muthuraja Muthuracha Muttiriyar Muthiriyar Mutharaiyar'],gov
Tamil Nadu,Mutlakampatti,['Mutlakampatti'],gov
Tamil Nadu,Nadar,"['Nadar', 'Shanar', 'Gramani', 'including Christian Nadar', 'Christian Shanar', 'Christian Gramani']",gov
Tamil Nadu,Nagaram,['Nagaram'],gov
Tamil Nadu,Naikkar,['Naikkar'],gov
Tamil Nadu,Nanjil Mudali,['Nanjil Mudali'],gov
Tamil Nadu,Narikoravar,['Narikoravar'],gov
Tamil Nadu,Nokkar,['Nokkar'],gov
Tamil Nadu,Odar,['Odar'],gov
Tamil Nadu,Odiya,['Odiya'],gov
Tamil Nadu,Ovachar,['Ovachar'],gov
Tamil Nadu,Pamulu,['Pamulu'],gov
Tamil Nadu,Panar,['Panar'],gov
Tamil Nadu,Pannayar,['Pannayar'],gov
Tamil Nadu,Pannirandam Chettiar,"['Pannirandam Chettiar', 'Uthama Chettiar']",gov
Tamil Nadu,Paravar including converts to Christianity,['Paravar including converts to Christianity'],gov
Tamil Nadu,Parkavakulam,['Parkavakulam'],gov
Tamil Nadu,Perike,['Perike'],gov
Tamil Nadu,Perumkollar,['Perumkollar'],gov
Tamil Nadu,Ponnai Koravar,['Ponnai Koravar'],gov
Tamil Nadu,Poraya,['Poraya'],gov
Tamil Nadu,Pulluvar,"['Pulluvar', 'Pooluvar', 'Pooluva Gounder']",gov
Tamil Nadu,Pusala,['Pusala'],gov
Tamil Nadu,Sadhu Chetty,['Sadhu Chetty'],gov
Tamil Nadu,Sakkaravar,"['Sakkaravar', 'Kavathi']",gov
Tamil Nadu,Sakkaraithamadai Koravar,['Sakkaraithamadai Koravar'],gov
Tamil Nadu,Salem Melnad Koravar,['Salem Melnad Koravar'],gov
Tamil Nadu,Salem Uppu Koravar,['Salem Uppu Koravar'],gov
Tamil Nadu,Salivagana,"['Salivagana', 'Salivahana']",gov
Tamil Nadu,Saliyar Padmasaliyar Pathusaliyar Pattariya,"['Saliyar Padmasaliyar Pathusaliyar Pattariya', 'Adhaviyar']",gov
Tamil Nadu,Saranga Palli Koravar,['Saranga Palli Koravar'],gov
Tamil Nadu,Sathatha Srivaishnava,['Sathatha Srivaishnava'],gov
Tamil Nadu,Savalakkarar,['Savalakkarar'],gov
Tamil Nadu,Senaithalaivar,"['Senaithalaivar', 'Senaikudiyar', 'Illaivaniar']",gov
Tamil Nadu,Sourashtra,['Sourashtra'],gov
Tamil Nadu,Sozhia Chetty,['Sozhia Chetty'],gov
Tamil Nadu,Sozhia Vellalar (including Sozha Vellalar,"['Sozhia Vellalar (including Sozha Vellalar', 'Vetrilaikarar', 'Kodikalkarar', 'Keeraikarar']",gov
Tamil Nadu,Srisayar,['Srisayar'],gov
Tamil Nadu,Thalli Koravar,['Thalli Koravar'],gov
Tamil Nadu,Thogamalai Koravar,"['Thogamalai Koravar', 'Kepmari']",gov
Tamil Nadu,Thogatta Veerakshatriya,['Thogatta Veerakshatriya'],gov
Tamil Nadu,Tholkollar,['Tholkollar'],gov
Tamil Nadu,Tholuva Naicker,"['Tholuva Naicker', 'Vetalakara Naicker']",gov
Tamil Nadu,Thondaman,['Thondaman'],gov
Tamil Nadu,Thoriyar,"['Thoriyar', 'Badaga Thoraiyar of Nilgiris', 'Thoraiyar']",gov
Tamil Nadu,Thottiya Naicker,"['Thottiya Naicker', 'Erragollar']",gov
Tamil Nadu,Uppara,"['Uppara', 'Uappillia', 'Sagara']",gov
Tamil Nadu,Uppukoravar,"['Uppukoravar', 'Settipalli Koravar']",gov
Tamil Nadu,Urali Gounder,"['Urali Gounder', 'Orudya Gounder', 'Oorudaya Gounder']",gov
Tamil Nadu,Vaduvarpatti Koravar,['Vaduvarpatti Koravar'],gov
Tamil Nadu,Valaiyar,['Valaiyar'],gov
Tamil Nadu,Vallambar,['Vallambar'],gov
Tamil Nadu,Valmiki,['Valmiki'],gov
Tamil Nadu,Vaniyar,"['Vaniyar', 'Vania Chettiar']",gov
Tamil Nadu,Vannar including Agasa,"['Vannar including Agasa', 'Madivala', 'Ekali', 'Rajakula', 'Veluthadar', 'Rajaka']",gov
Tamil Nadu,Vanniyakula Kshatriya,['Vanniyakula Kshatriya'],gov
Tamil Nadu,Varaganeri Koravar,['Varaganeri Koravar'],gov
Tamil Nadu,Vayalpad,"['Vayalpad', 'Nawalpeta Koracha']",gov
Tamil Nadu,Veduvar,"['Veduvar', 'Vettaikkarar', 'Vedar']",gov
Tamil Nadu,Veerasaiva,['Veerasaiva'],gov
Tamil Nadu,Vellan Chettiar,"['Vellan Chettiar', 'Agaram Vellan Chettiar']",gov
Tamil Nadu,Veluthodathu Nair,['Veluthodathu Nair'],gov
Tamil Nadu,Vetta Koravar,['Vetta Koravar'],gov
Tamil Nadu,Vetuva Gounder,"['Vetuva Gounder', 'Punnan Vettuva Gounder']",gov
Tamil Nadu,Virakodi Vellala,['Virakodi Vellala'],gov
Tamil Nadu,Vokkaligar,['Vokkaligar'],gov
Tamil Nadu,Wynad Chetty,['Wynad Chetty'],gov
Tamil Nadu,Yadava,['Yadava'],gov
Tamil Nadu,Yavana,['Yavana'],gov
Tamil Nadu,Yerukula,['Yerukula'],gov
Tamil Nadu,Yogeeswarar,['Yogeeswarar'],gov
Tamil Nadu,Christian,['Christian'],gov
Tamil Nadu,Battu Turkas,['Battu Turkas'],gov
Tamil Nadu,Devagudi Talayari,['Devagudi Talayari'],gov
Tamil Nadu,Podikara Vellalar,['Podikara Vellalar'],gov
Tamil Nadu,Pulavar,['Pulavar'],gov
Tamil Nadu,Nangudi Vellalar,['Nangudi Vellalar'],gov
Tamil Nadu,Kuga Vellalar,['Kuga Vellalar'],gov
Tamil Nadu,Kallar Kula Thondaman,['Kallar Kula Thondaman'],gov
Tamil Nadu,Thiyya,['Thiyya'],gov
Tamil Nadu,Latin Catholic Christian Vannar,['Latin Catholic Christian Vannar'],gov
Tripura,Nagarchi,['Nagarchi'],gov
Tripura,Baishnab,['Baishnab'],gov
Tripura,Barui,"['Barui', 'Baruijibi']",gov
Tripura,Bauri,['Bauri'],gov
Tripura,Bhar,"['Bhar', 'Rajbhar']",gov
Tripura,Bhumij,"['Bhumij', 'Bumij']",gov
Tripura,Bin,['Bin'],gov
Tripura,Bind,['Bind'],gov
Tripura,Chouhan,['Chouhan'],gov
Tripura,Dosadh,"['Dosadh', 'Dosad']",gov
Tripura,Gara,['Gara'],gov
Tripura,Gareri,['Gareri'],gov
Tripura,Goala,"['Goala', 'Gope', 'Yadav', 'Aheer']",gov
Tripura,Jhara,['Jhara'],gov
Tripura,Kandh,['Kandh'],gov
Tripura,Kapali,['Kapali'],gov
Tripura,Karmakar,"['Karmakar', 'Kamar']",gov
Tripura,Koiri,['Koiri'],gov
Tripura,Kumbhakar,"['Kumbhakar', 'Kumar']",gov
Tripura,Kurmi,['Kurmi'],gov
Tripura,Lohar,['Lohar'],gov
Tripura,Manipuri,['Manipuri'],gov
Tripura,Marar,['Marar'],gov
Tripura,Napit,"['Napit', 'Shil']",gov
Tripura,Nayak,['Nayak'],gov
Tripura,Nepali,['Nepali'],gov
Tripura,Nuniya,"['Nuniya', 'Nunia']",gov
Tripura,Pan,['Pan'],gov
Tripura,Panki,"['Panki', 'Painak']",gov
Tripura,Pasi,['Pasi'],gov
Tripura,Sutradhar,['Sutradhar'],gov
Tripura,Tanti,"['Tanti', 'Tati']",gov
Tripura,Teli,['Teli'],gov
Tripura,Yogi,"['Yogi', 'Jogi', 'Nath']",gov
Tripura,Kuri,['Kuri'],gov
Tripura,Bishnupriya Manipuri,['Bishnupriya Manipuri'],gov
Tripura,Pangal,['Pangal'],gov
Tripura,Rai,['Rai'],gov
Tripura,Raily,['Raily'],gov
Tripura,Telenga,['Telenga'],gov
Tripura,Bangshi,['Bangshi'],gov
Tripura,Giri,['Giri'],gov
Uttar Pradesh,Ahir,"['Ahir', 'Yadav']",gov
Uttar Pradesh,Arakh,"['Arakh', 'Arakvanshiya']",gov
Uttar Pradesh,Kachhi Kachhi-Kushwaha,"['Kachhi Kachhi-Kushwaha', 'Shakya']",gov
Uttar Pradesh,Kahar,"['Kahar', 'Tanwar', 'Singhariya']",gov
Uttar Pradesh,Kewat,"['Kewat', 'Mallah']",gov
Uttar Pradesh,Kisan,['Kisan'],gov
Uttar Pradesh,Koeri Koiri,['Koeri Koiri'],gov
Uttar Pradesh,Kumhar,"['Kumhar', 'Prajapati']",gov
Uttar Pradesh,Kurmi,"['Kurmi', 'Kurmi-Sainthwar', 'Kurmi-Mall', 'Kurmi- Patanwar']",gov
Uttar Pradesh,Kasgar,['Kasgar'],gov
Uttar Pradesh,Kunjra,"['Kunjra', 'Rayeen']",gov
Uttar Pradesh,Gosain,['Gosain'],gov
Uttar Pradesh,Gujar,['Gujar'],gov
Uttar Pradesh,Gaderia,['Gaderia'],gov
Uttar Pradesh,Gaddi,"['Gaddi', 'Ghosi']",gov
Uttar Pradesh,Giri,['Giri'],gov
Uttar Pradesh,Chikwa Qassab,"['Chikwa Qassab', 'Kasai', 'Qassai', 'Chak']",gov
Uttar Pradesh,Chhipi,"['Chhipi', 'Chhipe']",gov
Uttar Pradesh,Jogi,['Jogi'],gov
Uttar Pradesh,Jhoja,['Jhoja'],gov
Uttar Pradesh,Dafali,['Dafali'],gov
Uttar Pradesh,Tamoli,"['Tamoli', 'Barai', 'Chaurasia']",gov
Uttar Pradesh,Teli,"['Teli', 'Samani', 'Rogangar', 'Teli Malik', 'Teli Sahu', 'Teli Rathore']",gov
Uttar Pradesh,Darzi,['Darzi'],gov
Uttar Pradesh,Dhivar Dhiver,['Dhivar Dhiver'],gov
Uttar Pradesh,Naqqal,['Naqqal'],gov
Uttar Pradesh,Nat,['Nat'],gov
Uttar Pradesh,Nayak,['Nayak'],gov
Uttar Pradesh,Faqir,['Faqir'],gov
Uttar Pradesh,Banjara,"['Banjara', 'Mukeri', 'Ranki', 'Mekrani']",gov
Uttar Pradesh,Barhai,"['Barhai', 'Badhai', 'Viswakarma', 'Ramgarhia']",gov
Uttar Pradesh,Bari,['Bari'],gov
Uttar Pradesh,Bairagi,['Bairagi'],gov
Uttar Pradesh,Bind,['Bind'],gov
Uttar Pradesh,Biyar,['Biyar'],gov
Uttar Pradesh,Bhar,['Bhar'],gov
Uttar Pradesh,Bhurji,"['Bhurji', 'Bharbhuja', 'Bharbhunja', 'Bhooj', 'Kandu']",gov
Uttar Pradesh,Bhathiara,['Bhathiara'],gov
Uttar Pradesh,Mali,"['Mali', 'Saini', 'Baghban']",gov
Uttar Pradesh,Manihar,"['Manihar', 'Kacher', 'Lakher', 'Lakhera', 'Churihar']",gov
Uttar Pradesh,Murao,"['Murao', 'Murai Maurya']",gov
Uttar Pradesh,Momin,"['Momin', 'Julah']",gov
Uttar Pradesh,Mirasi,['Mirasi'],gov
Uttar Pradesh,Muslim Kayastha,['Muslim Kayastha'],gov
Uttar Pradesh,Naddaf,"['Naddaf', 'Dhunia', 'Mansoori', 'Behna', 'Kandere', 'Kadere', 'Pinjara']",gov
Uttar Pradesh,Marchha,['Marchha'],gov
Uttar Pradesh,Rangrez,"['Rangrez', 'Rangwa']",gov
Uttar Pradesh,Lodh,"['Lodh', 'Lodha', 'Lodhi', 'Lodhi-Rajput']",gov
Uttar Pradesh,Lohar,"['Lohar', 'Luhar', 'Saifi']",gov
Uttar Pradesh,Lonia,"['Lonia', 'Noniya', 'Luniya', 'Gole Thakur', 'Nunere']",gov
Uttar Pradesh,Sonar,"['Sonar', 'Sunar']",gov
Uttar Pradesh,Halwai,['Halwai'],gov
Uttar Pradesh,Hajjam,"['Hajjam', 'Salmani', 'Nai', 'Sain']",gov
Uttar Pradesh,Halalkhor,"['Halalkhor', 'Hela', 'Lalbegi']",gov
Uttar Pradesh,Dhobi,['Dhobi'],gov
Uttar Pradesh,Mewati,"['Mewati', 'Meo']",gov
Uttar Pradesh,Saqqa-Bhisti,"['Saqqa-Bhisti', 'Bhisti-Abbassi']",gov
Uttar Pradesh,Koshta,"['Koshta', 'Koshti']",gov
Uttar Pradesh,Khumra,"['Khumra', 'Sangtarash', 'Hansiri']",gov
Uttar Pradesh,Patwa,"['Patwa', 'Patua', 'Pathar Tatwa']",gov
Uttar Pradesh,Atishbaz,"['Atishbaz', 'Darugar']",gov
Uttar Pradesh,Madari,['Madari'],gov
Uttar Pradesh,Nalband,"['Nalband', 'Sais']",gov
Uttar Pradesh,Bhand,['Bhand'],gov
Uttar Pradesh,Mochi,['Mochi'],gov
Uttar Pradesh,Raj,['Raj'],gov
Uttar Pradesh,Sheikh Sarvari,"['Sheikh Sarvari', 'Peerahi']",gov
Uttar Pradesh,Aheria,"['Aheria', 'Aheriya']",gov
Uttar Pradesh,Bot,['Bot'],gov
Uttar Pradesh,Kuthaliya Bora,['Kuthaliya Bora'],gov
Uttar Pradesh,Kalal,"['Kalal', 'Kalwar', 'Kalar']",gov
Uttar Pradesh,Dohar,['Dohar'],gov
Uttar Pradesh,Kasera,"['Kasera', 'Thathera', 'Tamrakar Kalaikar']",gov
Uttar Pradesh,Rai Sikh,['Rai Sikh'],gov
Uttar Pradesh,Unai Sahu,['Unai Sahu'],gov
Uttar Pradesh,Gada,['Gada'],gov
Uttarakhand,Rai-Sikh,['Rai-Sikh'],gov
