Caste,subcastes
VOKKALIGA,"['ACHARI', 'VISHWAKARMA', 'GOUDA', 'REDDY', 'SARPA VOKKALIGA', 'GOWDA', 'VOKALIGA', 'VAMDADI', 'ACHAR', 'HALLIKARA', 'VOKKALIGA', 'MUSUKAGOWDA', 'GANGATIKAR', 'UPPINA KOLAGA VOKKALIGA', 'KURUBAGOWDA', 'GANGADKAR', 'VAKKALIGA', 'VOKKALIGAR']"
VORA,['VORA']
VYASH,"['BRAHMIN', 'VYASH']"
VYSYA,"['KRISHNAM', 'ARYAVYSA', 'POKANTI', 'SUNKU', 'KARUMANI', 'NAIKA', 'BRAHMAN', 'ADIMULAM', 'DUDEKULA', 'YSYA', 'CHEEMALA', 'KOMATI', 'KAKUNATI', 'SAYED', 'VYSYA']"
VYYULU,['VYYULU']
WADDAR,"['WADDA', 'VDDAR', 'WADEYAR', 'VADDA', 'WADAR', 'WADDAR', 'WADER']"
WADHAI,"['WADHAI', 'WADHI', 'BHADAI', 'WADAI']"
WADI,['WADI']
WAGHER,['WAGHER']
WAGHRI,['WAGHRI']
WALIKAR,['WALIKAR']
WAMI,['WAMI']
WANDHARA,['WANDHARA']
WANSFODA,['WANSFODA']
WARTHI,['WARTHI']
WASHERMEN,['WASHERMEN']
WATAL,"['SHUPRI WATTAL', 'WATAL']"
WATHI,['WATHI']
WYNAD CHETTY,['WYNAD CHETTY']
XASXA,['XASXA']
YADAVA,"['GOLLA', 'TALAPALLI', 'GANAR', 'GOLLALU', 'SHAIK', 'GONAR', 'YADAV AHIR', 'JALARU', 'GAVLI', 'YERRAGOLLA', 'YADAVAR', 'IDAYAR', 'GOUDA', 'KUDARI', 'YADAVA NAIDU', 'JUTUR', 'YADAVA PILLAI', 'JHAMALA', 'SETTIVARI', 'NAMALA', 'POKANTI', 'YADAV', 'POOJAGOLLA', 'VALMIKI', 'AHIR', 'SAMBAR YADAVA', 'ALAGOLLA', 'ANKE', 'PAGANI', 'THELAGU', 'SADGOP', 'TELAGA', 'PALAGIRI', 'KONAR', 'MEHAR', 'YADAVA']"
YAITHIBI,['YAITHIBI']
YALAMA,['YALAMA']
YALAVALA,"['KAPU', 'YALAVALA']"
YANADI,"['YELLEU', 'YANDI', 'YENADIS', 'YANADI']"
YATA,['YATA']
YATALA,['YATALA']
YAVANA,['YAVANA']
YEAVA,['YEAVA']
YEKALAR,"['YEKALAR', 'YAKLAR', 'EGILIKA']"
YELLAM,"['YELLAM', 'YALLAM', 'YELAM', 'YALAM', 'YELLU']"
YERAVA,"['YERAVA', 'YERALU']"
YERNA GOLTA,['YERNA GOLTA']
YERUKALA,"['YERUKULA', 'DESAI', 'YERUKULAS', 'YERUKALA', 'YERKULA']"
YISHAS,"['SHEETY', 'YISHAS']"
YOGEESWARAR,['YOGEESWARAR']
YOGI,"['JOGI', 'JUGI NATH', 'NATH', 'YOGI']"
YRAKITHER,['YRAKITHER']
ZAMRAL,['ZAMRAL']
ZOU,['ZOU']
